"","mode","ox.red","error","control.changes","Ns.changes","counter.inc.","Ns","I.Range","time.s","control.mA","Ewe.V","X.I..mA","dq.mA.h","X.Q.Qo..mA.h","Energy.W.h","Q.charge.discharge.mA.h","half.cycle"
"74",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,776.032036859542,-1.26699995994568,-0.137885794043541,-1.26789402961731,-0.00352146395352152,-0.246504863687555,3.74823783131109e-05,-0.246504863687555,0
"75",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,786.032037334517,-1.26699995994568,-0.137570828199387,-1.26809084415436,-0.00352146034611596,-0.250026324033671,3.79673232086003e-05,-0.250026324033671,0
"76",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,796.032037809491,-1.26699995994568,-0.137177124619484,-1.26809084415436,-0.00352145531680849,-0.253547779350479,3.84510614187105e-05,-0.253547779350479,0
"77",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,806.032038284466,-1.26699995994568,-0.136901527643204,-1.26789402961731,-0.00352141999224822,-0.257069199342728,3.89336113580896e-05,-0.257069199342728,0
"78",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,816.03203875944,-1.26699995994568,-0.136389717459679,-1.26789402961731,-0.00352142054253154,-0.260590619885259,3.94148316967736e-05,-0.260590619885259,0
"79",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,826.032039234415,-1.26699995994568,-0.136074736714363,-1.26769709587097,-0.00352147729602125,-0.26411209718128,3.98948083956622e-05,-0.26411209718128,0
"80",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,836.032039709389,-1.26699995994568,-0.135602295398712,-1.26809084415436,-0.00352144033332666,-0.267633537514607,4.0373475821308e-05,-0.267633537514607,0
"81",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,846.032040184364,-1.26699995994568,-0.135366067290306,-1.26789402961731,-0.00352141616370943,-0.271154953678317,4.08509641766714e-05,-0.271154953678316,0
"82",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,856.032040659338,-1.26699995994568,-0.135247960686684,-1.26789402961731,-0.00352146395305792,-0.274676417631374,4.13276990525507e-05,-0.274676417631374,0
"83",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,866.032041134313,-1.26699995994568,-0.13485424220562,-1.26809084415436,-0.0035214584851265,-0.278197876116501,4.18033696036869e-05,-0.278197876116501,0
"84",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,876.032041609287,-1.26699995994568,-0.134460538625717,-1.26750028133392,-0.00352146296951506,-0.281719339086016,4.22778671285758e-05,-0.281719339086016,0
"85",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,886.032042084262,-1.26699995994568,-0.134303063154221,-1.26887834072113,-0.00352142841127184,-0.285240767497288,4.27512167246143e-05,-0.285240767497288,0
"86",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,896.032042559236,-1.26699995994568,-0.13402746617794,-1.26828765869141,-0.00352143508474032,-0.288762202582028,4.32238048529956e-05,-0.288762202582028,0
"87",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,906.032043034211,-1.26699995994568,-0.133869975805283,-1.26690971851349,-0.00352146198729674,-0.292283664569325,4.36954944456617e-05,-0.292283664569325,0
"88",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,916.032043509185,-1.26699995994568,-0.133515641093254,-1.26809084415436,-0.00352138499591086,-0.295805049565236,4.41662756792539e-05,-0.295805049565236,0
"89",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,926.03204398416,-1.26699995994568,-0.133240044116974,-1.26828765869141,-0.00352139899432659,-0.299326448559562,4.46359857782639e-05,-0.299326448559562,0
"90",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,936.032044459134,-1.26699995994568,-0.132846340537071,-1.26809084415436,-0.00352140697936217,-0.302847855538925,4.51044830668469e-05,-0.302847855538924,0
"91",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,946.032044934109,-1.26699995994568,-0.132610112428665,-1.26789402961731,-0.00352147084474564,-0.30636932638367,4.55719062465347e-05,-0.30636932638367,0
"92",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,956.032045409083,-1.26699995994568,-0.132373884320259,-1.26809084415436,-0.00352146154834165,-0.309890787932012,4.60384048481368e-05,-0.309890787932012,0
"93",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,966.032045884058,-1.26699995994568,-0.131862074136734,-1.26848447322845,-0.00352145608266195,-0.313412244014674,4.65039083018319e-05,-0.313412244014674,0
"94",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,976.032046359032,-1.26699995994568,-0.13174395263195,-1.26848447322845,-0.00352142436749405,-0.316933668382168,4.69683375617696e-05,-0.316933668382168,0
"95",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,986.032046834007,-1.26699995994568,-0.131507724523544,-1.26730346679688,-0.00352143858200974,-0.320455106964178,4.74319347430931e-05,-0.320455106964177,0
"96",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,996.032047308981,-1.26699995994568,-0.131271511316299,-1.26750028133392,-0.00352141736593511,-0.323976524330113,4.78947486319559e-05,-0.323976524330113,0
"97",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,1006.03204778396,-1.26699995994568,-0.131153389811516,-1.26730346679688,-0.00352143727064133,-0.327497961600754,4.83565734598703e-05,-0.327497961600754,0
"98",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,1016.03204825893,-1.26699995994568,-0.130838423967361,-1.26769709587097,-0.00352142666194174,-0.331019388262696,4.88176023996621e-05,-0.331019388262696,0
"99",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,1026.0320487339,-1.26699995994568,-0.130523458123207,-1.26710665225983,-0.00352141179098023,-0.334540800053676,4.92778375360287e-05,-0.334540800053676,0
"100",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,1036.03204920888,-1.26699995994568,-0.130247861146927,-1.26730346679688,-0.00352141091518932,-0.338062210968865,4.97372834643473e-05,-0.338062210968865,0
"101",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,1046.03204968385,-1.26699995994568,-0.130129754543304,-1.26769709587097,-0.0035214007461071,-0.341583611714972,5.01958491394586e-05,-0.341583611714972,0
"102",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,1056.03205015883,-1.26699995994568,-0.129854157567024,-1.26750028133392,-0.00352146756337749,-0.34510507927835,5.06537027147578e-05,-0.34510507927835,0
"103",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,1066.0320506338,-1.26699995994568,-0.129578560590744,-1.26789402961731,-0.00352143650379446,-0.348626515782144,5.11106340019653e-05,-0.348626515782144,0
"104",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,1076.03205110878,-1.26699995994568,-0.129342332482338,-1.26809084415436,-0.00352143716136614,-0.35214795294351,5.15665723055849e-05,-0.35214795294351,0
"105",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,1086.03205158375,-1.26699995994568,-0.129184857010841,-1.26828765869141,-0.00352144700189432,-0.355669399945405,5.20217277783487e-05,-0.355669399945405,0
"106",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,1096.03205205873,-1.26699995994568,-0.128909260034561,-1.26769709587097,-0.00352146340807279,-0.359190863353478,5.24761381958756e-05,-0.359190863353477,0
"107",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,1106.0320525337,-1.26699995994568,-0.128712400794029,-1.26769709587097,-0.00352150693005986,-0.362712370283537,5.29298873025262e-05,-0.362712370283537,0
"108",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,1116.03205300868,-1.26699995994568,-0.128554925322533,-1.26750028133392,-0.00352146986060672,-0.366233840144144,5.33830584727145e-05,-0.366233840144144,0
"109",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,1126.03205348365,-1.26699995994568,-0.128358066082001,-1.26789402961731,-0.00352146122217178,-0.369755301366316,5.3835414725095e-05,-0.369755301366316,0
"110",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,1136.03205395862,-1.26699995994568,-0.128200575709343,-1.26710665225983,-0.00352137089020676,-0.373276672256523,5.42871978387899e-05,-0.373276672256523,0
"111",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,1146.0320544336,-1.26699995994568,-0.128043100237846,-1.26730346679688,-0.00352140304327011,-0.376798075299793,5.47383258092072e-05,-0.376798075299793,0
"112",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,1156.03205490857,-1.26699995994568,-0.127728134393692,-1.26750028133392,-0.00352141058570809,-0.380319485885501,5.51886277809822e-05,-0.380319485885501,0
"113",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,1166.03205538355,-1.26699995994568,-0.127649396657944,-1.26809084415436,-0.0035214547675848,-0.383840940653086,5.56383250724276e-05,-0.383840940653086,0
"114",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,1176.03205585852,-1.26699995994568,-0.127491906285286,-1.26789402961731,-0.00352144109931257,-0.387362381752398,5.6087301836585e-05,-0.387362381752398,0
"115",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,1186.0320563335,-1.26699995994568,-0.127334430813789,-1.26789402961731,-0.00352149216532707,-0.390883873917725,5.65357835020042e-05,-0.390883873917725,0
"116",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,1196.03205680847,-1.26699995994568,-0.127098202705383,-1.26789402961731,-0.00352148823181788,-0.394405362149543,5.69837392848316e-05,-0.394405362149543,0
"117",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,1206.03205728345,-1.26699995994568,-0.1269800812006,-1.26789402961731,-0.00352148057778676,-0.39792684272733,5.74311494869904e-05,-0.39792684272733,0
"118",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,1216.03205775842,-1.26699995994568,-0.126940712332726,-1.26769709587097,-0.00352144120759434,-0.401448283934924,5.78779218616171e-05,-0.401448283934924,0
"119",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,1226.0320582334,-1.26699995994568,-0.126665115356445,-1.26671290397644,-0.00352147587272856,-0.404969759807653,5.83240604243014e-05,-0.404969759807653,0
"120",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,1236.03205870837,-1.26699995994568,-0.126232042908669,-1.26730346679688,-0.00352148954391479,-0.408491249351568,5.87694728746514e-05,-0.408491249351568,0
"121",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,1246.03205918334,-1.26699995994568,-0.126113936305046,-1.26769709587097,-0.00352148079580731,-0.412012730147375,5.92140454507288e-05,-0.412012730147375,0
"122",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,1256.03205965832,-1.26699995994568,-0.125917077064514,-1.26809084415436,-0.0035214776233832,-0.415534207770758,5.96577335254103e-05,-0.415534207770758,0
"123",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,1266.03206013329,-1.26699995994568,-0.125759586691856,-1.26789402961731,-0.00352146767232153,-0.41905567544308,6.01010129666163e-05,-0.41905567544308,0
"124",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,1276.03206060827,-1.26699995994568,-0.12560211122036,-1.26769709587097,-0.0035214418650998,-0.42257711730818,6.05436637643642e-05,-0.422577117308179,0
"125",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,1286.03206108324,-1.26699995994568,-0.12532651424408,-1.26710665225983,-0.00352152125709587,-0.426098638565275,6.09856182007823e-05,-0.426098638565275,0
"126",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,1296.03206155822,-1.26699995994568,-0.125287145376205,-1.26769709587097,-0.0035215278187063,-0.429620166383982,6.14268832051506e-05,-0.429620166383982,0
"127",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,1306.03206203319,-1.26699995994568,-0.124932803213596,-1.26769709587097,-0.00352150955677032,-0.433141675940752,6.18674496421301e-05,-0.433141675940752,0
"128",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,1316.03206250817,-1.26699995994568,-0.124814689159393,-1.26730346679688,-0.00352145345661375,-0.436663129397366,6.23073323430618e-05,-0.436663129397366,0
"129",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,1326.03206298314,-1.26699995994568,-0.124539092183113,-1.26769709587097,-0.00352149162100421,-0.44018462101837,6.27466056646489e-05,-0.44018462101837,0
"130",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,1336.03206345811,-1.26699995994568,-0.12442097812891,-1.26750028133392,-0.00352147029724386,-0.443706091315614,6.31852386480901e-05,-0.443706091315614,0
"131",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,1346.03206393309,-1.26699995994568,-0.124302871525288,-1.26809084415436,-0.00352150135338306,-0.447227592668997,6.36232270116028e-05,-0.447227592668997,0
"132",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,1356.03206440806,-1.26699995994568,-0.124106012284756,-1.26789402961731,-0.00352147970338662,-0.450749072372384,6.40607026695543e-05,-0.450749072372383,0
"133",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,1366.03206488304,-1.26699995994568,-0.124027274549007,-1.26809084415436,-0.00352154444257418,-0.454270616814958,6.4497599948835e-05,-0.454270616814958,0
"134",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,1376.03206535801,-1.26699995994568,-0.123909160494804,-1.26809084415436,-0.00352150419685576,-0.457792121011813,6.49340222635782e-05,-0.457792121011813,0
"135",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,1386.03206583299,-1.26699995994568,-0.123712308704853,-1.26750028133392,-0.00352147062493695,-0.46131359163675,6.53698395842231e-05,-0.46131359163675,0
"136",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,1396.03206630796,-1.26699995994568,-0.123436711728573,-1.26769709587097,-0.00352144591146045,-0.464835037548211,6.58051134803229e-05,-0.464835037548211,0
"137",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,1406.03206678294,-1.26699995994568,-0.12331859767437,-1.26690971851349,-0.00352144831690523,-0.468356485865116,6.62396300226616e-05,-0.468356485865116,0
"138",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,1416.03206725791,-1.26699995994568,-0.123003631830215,-1.26789402961731,-0.00352145826710595,-0.471877944132222,6.66733929902729e-05,-0.471877944132222,0
"139",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,1426.03206773289,-1.26699995994568,-0.122846148908138,-1.26789402961731,-0.00352145312892066,-0.475399397261143,6.71065333250082e-05,-0.475399397261143,0
"140",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,1436.03206820786,-1.26699995994568,-0.122806780040264,-1.26750028133392,-0.00352142031994131,-0.478920817581084,6.75390545520435e-05,-0.478920817581084,0
"141",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,1446.03206868283,-1.26699995994568,-0.122609920799732,-1.26730346679688,-0.00352143956581752,-0.482442257146902,6.79710633908792e-05,-0.482442257146901,0
"142",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,1456.03206915781,-1.26699995994568,-0.122334331274033,-1.26789402961731,-0.00352141693002648,-0.485963674076928,6.840244842675e-05,-0.485963674076928,0
"143",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,1466.03206963278,-1.26699995994568,-0.122255586087704,-1.26730346679688,-0.00352145564198494,-0.489485129718913,6.88332839717302e-05,-0.489485129718913,0
"144",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,1476.03207010776,-1.26699995994568,-0.122176848351955,-1.26848447322845,-0.00352144317461385,-0.493006572893527,6.92638137270676e-05,-0.493006572893527,0
"145",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,1486.03207058273,-1.26699995994568,-0.122137472033501,-1.26809084415436,-0.0035214043538438,-0.496527977247371,6.96940659200317e-05,-0.496527977247371,0
"146",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,1496.03207105771,-1.26699995994568,-0.121979989111423,-1.26730346679688,-0.00352145859791173,-0.500049435845282,7.01239820937316e-05,-0.500049435845282,0
"147",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,1506.03207153268,-1.26699995994568,-0.121665023267269,-1.26789402961731,-0.00352149173147149,-0.503570927576754,7.05533439652291e-05,-0.503570927576754,0
"148",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,1516.03207200766,-1.26699995994568,-0.121665023267269,-1.26809084415436,-0.00352142425543732,-0.507092351832191,7.09821021494518e-05,-0.507092351832191,0
"149",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,1526.03207248263,-1.26699995994568,-0.121665023267269,-1.26809084415436,-0.00352143661651346,-0.510613788448705,7.1410429773637e-05,-0.510613788448705,0
"150",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,1536.03207295761,-1.26699995994568,-0.121389426290989,-1.26789402961731,-0.00352143103897572,-0.51413521948768,7.18382748839756e-05,-0.51413521948768,0
"151",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,1546.03207343258,-1.26699995994568,-0.121271319687366,-1.26730346679688,-0.00352140446311898,-0.517656623950799,7.22655997455368e-05,-0.517656623950799,0
"152",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,1556.03207390755,-1.26699995994568,-0.121231943368912,-1.26730346679688,-0.00352145444240835,-0.521178078393208,7.26924585145629e-05,-0.521178078393208,0
"153",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,1566.03207438253,-1.26699995994568,-0.121192574501038,-1.26750028133392,-0.00352144000569979,-0.524699518398907,7.31189755286276e-05,-0.524699518398907,0
"154",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,1576.0320748575,-1.26699995994568,-0.120995722711086,-1.26769709587097,-0.00352147204809719,-0.528220990447005,7.35451088011927e-05,-0.528220990447005,0
"155",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,1586.03207533248,-1.26699995994568,-0.120798863470554,-1.26750028133392,-0.00352146526813507,-0.53174245571514,7.39707453527053e-05,-0.53174245571514,0
"156",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,1596.03207580745,-1.26699995994568,-0.120641380548477,-1.26750028133392,-0.00352149632573128,-0.535263952040871,7.43957051127901e-05,-0.535263952040871,0
"157",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,1606.03207628243,-1.26699995994568,-0.120405159890652,-1.26789402961731,-0.00352145662791199,-0.538785408668783,7.4820146437991e-05,-0.538785408668783,0
"158",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,1616.0320767574,-1.26699995994568,-0.120365791022778,-1.26789402961731,-0.00352150584081809,-0.542306914509601,7.52442394330435e-05,-0.542306914509601,0
"159",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,1626.03207723238,-1.26699995994568,-0.120247676968575,-1.26730346679688,-0.00352148866891861,-0.54582840317852,7.56680083995395e-05,-0.54582840317852,0
"160",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,1636.03207770735,-1.26699995994568,-0.120129562914371,-1.26769709587097,-0.00352148943457339,-0.549349892613093,7.60913724244138e-05,-0.549349892613093,0
"161",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,1646.03207818232,-1.26699995994568,-0.120050825178623,-1.26710665225983,-0.00352147718535529,-0.552871369798448,7.6514264254777e-05,-0.552871369798449,0
"162",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,1656.0320786573,-1.26699995994568,-0.11993271112442,-1.26730346679688,-0.00352150737014082,-0.556392877168589,7.69367523146586e-05,-0.556392877168589,0
"163",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,1666.03207913227,-1.26699995994568,-0.119853965938091,-1.26750028133392,-0.00352149851302306,-0.559914375681612,7.73588430348618e-05,-0.559914375681612,0
"164",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,1676.03207960725,-1.26699995994568,-0.119696483016014,-1.26809084415436,-0.00352153667681747,-0.56343591235843,7.77805846485992e-05,-0.56343591235843,0
"165",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,1686.03208008222,-1.26699995994568,-0.119617745280266,-1.26730346679688,-0.00352154017832544,-0.566957452536755,7.82018745855573e-05,-0.566957452536755,0
"166",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,1696.0320805572,-1.26699995994568,-0.119420886039734,-1.26750028133392,-0.00352154039495521,-0.57047899293171,7.86227160030521e-05,-0.57047899293171,0
"167",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,1706.03208103217,-1.26699995994568,-0.119342148303986,-1.26809084415436,-0.00352153514676624,-0.574000528078477,7.90432404630631e-05,-0.574000528078477,0
"168",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,1716.03208150715,-1.26699995994568,-0.119184665381908,-1.26730346679688,-0.00352153055217531,-0.577522058630652,7.94633736705035e-05,-0.577522058630652,0
"169",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,1726.03208198212,-1.26699995994568,-0.119145296514034,-1.26750028133392,-0.0035214812311199,-0.581043539861772,7.98830395302425e-05,-0.581043539861772,0
"170",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,1736.0320824571,-1.26699995994568,-0.119066551327705,-1.26750028133392,-0.0035215186340279,-0.5845650584958,8.03023489538332e-05,-0.5845650584958,0
"171",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,1746.03208293207,-1.26699995994568,-0.118869699537754,-1.26828765869141,-0.00352157134360737,-0.588086629839407,8.07212429989792e-05,-0.588086629839407,0
"172",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,1756.03208340704,-1.26699995994568,-0.118712216615677,-1.26710665225983,-0.00352153634919061,-0.591608166188598,8.11397521890369e-05,-0.591608166188598,0
"173",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,1766.03208388202,-1.26699995994568,-0.118672840297222,-1.26828765869141,-0.00352158009396659,-0.595129746282564,8.1557961912031e-05,-0.595129746282565,0
"174",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,1776.03208435699,-1.26699995994568,-0.118436619639397,-1.26750028133392,-0.00352157342202134,-0.598651319704586,8.19757032980108e-05,-0.598651319704586,0
"175",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,1786.03208483197,-1.26699995994568,-0.118475988507271,-1.26789402961731,-0.00352153427196874,-0.602172853976554,8.23929949064304e-05,-0.602172853976555,0
"176",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,1796.03208530694,-1.26699995994568,-0.118318505585194,-1.26769709587097,-0.00352150693396727,-0.605694360910522,8.28098558322092e-05,-0.605694360910522,0
"177",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,1806.03208578192,-1.26699995994568,-0.118121653795242,-1.26671290397644,-0.00352156423687935,-0.609215925147401,8.32263699649771e-05,-0.609215925147401,0
"178",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,1816.03208625689,-1.26699995994568,-0.118200391530991,-1.26809084415436,-0.00352158380819692,-0.612737508955598,8.36425934769793e-05,-0.612737508955598,0
"179",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,1826.03208673187,-1.26699995994568,-0.117885425686836,-1.26769709587097,-0.00352158785839876,-0.616259096813997,8.40585089744296e-05,-0.616259096813997,0
"180",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,1836.03208720684,-1.26699995994568,-0.117964170873165,-1.26750028133392,-0.00352161672757732,-0.619780713541574,8.4474080647106e-05,-0.619780713541574,0
"181",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,1846.03208768182,-1.26699995994568,-0.117885425686836,-1.26769709587097,-0.00352157385971811,-0.623302287401292,8.48893156985607e-05,-0.623302287401292,0
"182",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,1856.03208815679,-1.26699995994568,-0.117727942764759,-1.26710665225983,-0.00352157626701726,-0.626823863668309,8.53041870567865e-05,-0.626823863668309,0
"183",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,1866.03208863176,-1.26699995994568,-0.117452345788479,-1.26730346679688,-0.00352158107790682,-0.630345444746216,8.57186294855177e-05,-0.630345444746216,0
"184",1,FALSE,FALSE,FALSE,FALSE,FALSE,1,115,1875.93608910218,-1.26699995994568,-0.117373608052731,-1.26828765869141,-0.00348780042423142,-0.633833245170448,8.61287359709707e-05,-0.633833245170448,0
"185",1,TRUE,FALSE,TRUE,TRUE,FALSE,2,115,1875.93808910227,1.26699995994568,0.0114083057269454,1.2209141254425,6.78285625245836e-07,-0.633832566884822,8.61287437090604e-05,6.78285625245836e-07,1
"186",1,TRUE,FALSE,TRUE,FALSE,FALSE,2,115,1885.93808957725,1.26699995994568,0.102158010005951,1.26599323749542,0.00351685280508465,-0.630315714079738,8.64856227468073e-05,0.0035175310907099,1
"187",1,TRUE,FALSE,TRUE,FALSE,FALSE,2,115,1895.93809005222,1.26699995994568,0.0773544013500214,1.26619005203247,0.00351688266158104,-0.626798831418157,8.67987502143651e-05,0.00703441375229094,1
"188",1,TRUE,FALSE,TRUE,FALSE,FALSE,2,115,1905.9380905272,1.26699995994568,0.0660943537950516,1.26619005203247,0.00351693352262179,-0.623281897895535,8.70477858415655e-05,0.0105513472749127,1
"189",1,TRUE,FALSE,TRUE,FALSE,FALSE,2,115,1915.93809100217,1.26699995994568,0.0614879727363586,1.26579642295837,0.00351697737945451,-0.61976492051608,8.72711616065431e-05,0.0140683246543672,1
"190",1,TRUE,FALSE,TRUE,FALSE,FALSE,2,115,1925.93809147715,1.26699995994568,0.0593619458377361,1.2663871049881,0.00351689239634408,-0.616248028119736,8.74832245668929e-05,0.0175852170507113,1
"191",1,TRUE,FALSE,TRUE,FALSE,FALSE,2,115,1935.93809195212,1.26699995994568,0.0583383068442345,1.26619005203247,0.00351690322491858,-0.612731124894818,8.76896295760484e-05,0.0211021202756299,1
"192",1,TRUE,FALSE,TRUE,FALSE,FALSE,2,115,1945.9380924271,1.26699995994568,0.0579052269458771,1.26599323749542,0.00351689699331919,-0.609214227901498,8.78938118090641e-05,0.0246190172689491,1
"193",1,TRUE,FALSE,TRUE,FALSE,FALSE,2,115,1955.93809290207,1.26699995994568,0.0581020824611187,1.26619005203247,0.00351687806831466,-0.605697349833184,8.80978027504222e-05,0.0281358953372637,1
"194",1,TRUE,FALSE,TRUE,FALSE,FALSE,2,115,1965.93809337704,1.26699995994568,0.0584957897663116,1.26579642295837,0.00351688889695538,-0.602180460936228,8.83027319885702e-05,0.0316527842342191,1
"195",1,TRUE,FALSE,TRUE,FALSE,FALSE,2,115,1975.93809385202,1.26699995994568,0.0591650940477848,1.26520586013794,0.00351690617998441,-0.598663554756244,8.85096243160296e-05,0.0351696904142035,1
"196",1,TRUE,FALSE,TRUE,FALSE,FALSE,2,115,1985.93809432699,1.26699995994568,0.0596375428140163,1.26658391952515,0.00351685291740629,-0.595146701838838,8.87184708870032e-05,0.0386865433316098,1
"197",1,TRUE,FALSE,TRUE,FALSE,FALSE,2,115,1995.93809480197,1.26699995994568,0.0604643300175667,1.26599323749542,0.00351691306690375,-0.591629788771934,8.89297428186398e-05,0.0422034563985136,1
"198",1,TRUE,FALSE,TRUE,FALSE,FALSE,2,115,2005.93809527694,1.26699995994568,0.0611336342990398,1.26559948921204,0.00351694763554467,-0.588112841136389,8.91436027966973e-05,0.0457204040340582,1
"199",1,TRUE,FALSE,TRUE,FALSE,FALSE,2,115,2015.93809575192,1.26699995994568,0.0619604215025902,1.26658391952515,0.00351691077510516,-0.584595930361284,8.93601662235288e-05,0.0492373148091634,1
