cycle number	ox/red	control changes	Ns changes	time/s	step time/s	Ecell/V	<I>/mA	Capacity/mA.h	Q discharge/mA.h	Q charge/mA.h	dq/mA.h	
2.100000000000000E+001	1	1	0	1.378484291155282E+005	1.640000171028078E-001	1.3235487E+000	2.887889988464536E+000	1.331813894377814E-004	0.000000000000000E+000	1.331813894377814E-004	1.443945156203376E-005
2.100000000000000E+001	1	1	0	1.378484471155303E+005	1.820000191219151E-001	1.3341086E+000	2.889838026982999E+000	1.476305811935001E-004	0.000000000000000E+000	1.476305811935001E-004	1.444919175571865E-005
2.100000000000000E+001	1	1	0	1.378484651155320E+005	2.000000209081918E-001	1.3442351E+000	2.889859972379303E+000	1.620798824893104E-004	0.000000000000000E+000	1.620798824893104E-004	1.444930129581028E-005
2.100000000000000E+001	1	1	0	1.378484851155339E+005	2.200000227894634E-001	1.3551495E+000	2.890199198657536E+000	1.781365462144216E-004	0.000000000000000E+000	1.781365462144216E-004	1.605666372511122E-005
2.100000000000000E+001	1	1	0	1.378485051155360E+005	2.400000249035656E-001	1.3655912E+000	2.890080980934024E+000	1.941925533612569E-004	0.000000000000000E+000	1.941925533612569E-004	1.605600714683533E-005
2.100000000000000E+001	1	1	0	1.378485251155384E+005	2.600000272504985E-001	1.3755995E+000	2.890002197641621E+000	2.102481230099996E-004	0.000000000000000E+000	2.102481230099996E-004	1.605556964874267E-005
2.100000000000000E+001	1	1	0	1.378485471155404E+005	2.820000292267650E-001	1.3863170E+000	2.890154448892086E+000	2.279101795620389E-004	0.000000000000000E+000	2.279101795620389E-004	1.766205655203925E-005
2.100000000000000E+001	1	1	0	1.378485691155428E+005	3.040000316686928E-001	1.3966011E+000	2.890064872388555E+000	2.455716890758938E-004	0.000000000000000E+000	2.455716890758938E-004	1.766150951385498E-005
2.100000000000000E+001	1	1	0	1.378485931155453E+005	3.280000342056155E-001	1.4072791E+000	2.890740983095857E+000	2.648432976669735E-004	0.000000000000000E+000	2.648432976669735E-004	1.927160859107971E-005
2.100000000000000E+001	1	1	0	1.378486171155479E+005	3.520000367425382E-001	1.4177601E+000	2.889723134552834E+000	2.841081206003825E-004	0.000000000000000E+000	2.841081206003825E-004	1.926482293340895E-005
2.100000000000000E+001	1	1	0	1.378486431155503E+005	3.780000391416252E-001	1.4287140E+000	2.889964350551218E+000	3.049800872802734E-004	0.000000000000000E+000	3.049800872802734E-004	2.087196667989095E-005
2.100000000000000E+001	1	1	0	1.378486691155534E+005	4.040000422392040E-001	1.4393134E+000	2.889888529172552E+000	3.258515069219801E-004	0.000000000000000E+000	3.258515069219801E-004	2.087141964170668E-005
2.100000000000000E+001	1	1	0	1.378486951155560E+005	4.300000448711216E-001	1.4494004E+000	2.889797651761707E+000	3.467222698529562E-004	0.000000000000000E+000	3.467222698529562E-004	2.087076293097602E-005
2.100000000000000E+001	1	1	0	1.378487231155587E+005	4.580000475980341E-001	1.4600785E+000	2.891085802940012E+000	3.692084949546391E-004	0.000000000000000E+000	3.692084949546391E-004	2.248622510168288E-005
2.100000000000000E+001	1	1	0	1.378487511155617E+005	4.860000505577773E-001	1.4702837E+000	2.890579139472501E+000	3.916907795270285E-004	0.000000000000000E+000	3.916907795270285E-004	2.248228457238939E-005
2.100000000000000E+001	1	1	0	1.378487791155649E+005	5.140000537503511E-001	1.4803314E+000	2.890382113592770E+000	4.141715318626828E-004	0.000000000000000E+000	4.141715318626828E-004	2.248075233565436E-005
2.100000000000000E+001	1	1	0	1.378488091155679E+005	5.440000568050891E-001	1.4906155E+000	2.890205756578753E+000	4.382565822866228E-004	0.000000000000000E+000	4.382565822866228E-004	2.408505042394002E-005
2.100000000000000E+001	1	1	0	1.378488411155713E+005	5.760000601876527E-001	1.5010571E+000	2.890076078452510E+000	4.639461501439413E-004	0.000000000000000E+000	4.639461501439413E-004	2.568956785731845E-005
2.100000000000000E+001	1	1	0	1.378488731155745E+005	6.080000633373857E-001	1.5111836E+000	2.890076069678260E+000	4.896357177363503E-004	0.000000000000000E+000	4.896357177363503E-004	2.568956759240892E-005
2.100000000000000E+001	1	1	0	1.378489071155780E+005	6.420000668149441E-001	1.5215465E+000	2.890158624118405E+000	5.169316630893284E-004	0.000000000000000E+000	5.169316630893284E-004	2.729594535297818E-005
2.100000000000000E+001	1	1	0	1.378489431155818E+005	6.780000706203282E-001	1.5319881E+000	2.890275808628986E+000	5.458344242307876E-004	0.000000000000000E+000	5.458344242307876E-004	2.890276114145915E-005
2.100000000000000E+001	1	1	0	1.378489811155859E+005	7.160000747535378E-001	1.5422722E+000	2.890318405588180E+000	5.763433440526327E-004	0.000000000000000E+000	5.763433440526327E-004	3.050891982184516E-005
2.100000000000000E+001	1	1	0	1.378490211155899E+005	7.560000787489116E-001	1.5523199E+000	2.890228733814292E+000	6.084569998582205E-004	0.000000000000000E+000	6.084569998582205E-004	3.211365580558777E-005
2.100000000000000E+001	1	1	0	1.378490651155943E+005	8.000000831671059E-001	1.5627221E+000	2.890754420273451E+000	6.437884463204278E-004	0.000000000000000E+000	6.437884463204278E-004	3.533144646220737E-005
2.100000000000000E+001	1	1	0	1.378491131155994E+005	8.480000882409513E-001	1.5731244E+000	2.890289527629942E+000	6.823256440957388E-004	0.000000000000000E+000	6.823256440957388E-004	3.853719777531094E-005
2.100000000000000E+001	1	1	0	1.378491671156054E+005	9.020000942982733E-001	1.5833297E+000	2.890319544155594E+000	7.256804421212938E-004	0.000000000000000E+000	7.256804421212938E-004	4.335479802555508E-005
2.100000000000000E+001	1	1	0	1.378492291156119E+005	9.640001007355750E-001	1.5935743E+000	2.890291321516553E+000	7.754576867156558E-004	0.000000000000000E+000	7.754576867156558E-004	4.977724459436205E-005
2.100000000000000E+001	1	1	0	1.378493031156193E+005	1.038000108208507E+000	1.6038978E+000	2.890281720444101E+000	8.348690391911400E-004	0.000000000000000E+000	8.348690391911400E-004	5.941135247548422E-005
2.100000000000000E+001	1	1	0	1.378493971156292E+005	1.132000118028373E+000	1.6139848E+000	2.890436002422310E+000	9.103415426943037E-004	0.000000000000000E+000	9.103415426943037E-004	7.547250350316365E-005
2.100000000000000E+001	1	1	0	1.378495211156420E+005	1.256000130902976E+000	1.6241113E+000	2.890418437060626E+000	1.009900410307778E-003	0.000000000000000E+000	1.009900410307778E-003	9.955886761347452E-005
2.100000000000000E+001	1	1	0	1.378496951156603E+005	1.430000149179250E+000	1.6341195E+000	2.890284119586366E+000	1.149597490761015E-003	0.000000000000000E+000	1.149597490761015E-003	1.396970804532369E-004
2.100000000000000E+001	1	1	0	1.378499531156872E+005	1.688000176101923E+000	1.6441277E+000	2.890360312512765E+000	1.356740001440048E-003	0.000000000000000E+000	1.356740001440048E-003	2.071425106790331E-004
2.100000000000000E+001	1	1	0	1.378503351157270E+005	2.070000215899199E+000	1.6541361E+000	2.890427666512081E+000	1.663446524673038E-003	0.000000000000000E+000	1.663446524673038E-003	3.067065232329898E-004
2.100000000000000E+001	1	1	0	1.378510611158027E+005	2.796000291593373E+000	1.6641836E+000	2.890411116971665E+000	2.246346160703235E-003	0.000000000000000E+000	2.246346160703235E-003	5.828996360301972E-004
2.100000000000000E+001	1	1	0	1.378544831161597E+005	6.218000648543239E+000	1.6741920E+000	2.890380814133179E+000	4.993813987837898E-003	0.000000000000000E+000	4.993813987837898E-003	2.747467827134662E-003
2.100000000000000E+001	1	1	0	1.378681831175890E+005	1.991800207784399E+001	1.6842002E+000	2.890385764504230E+000	1.599333873920970E-002	0.000000000000000E+000	1.599333873920970E-002	1.099952475137181E-002
2.100000000000000E+001	1	1	0	1.379881831301060E+005	1.399180145948194E+002	1.6842002E+000	2.890351874249233E+000	1.123384112637573E-001	0.000000000000000E+000	1.123384112637573E-001	9.634507252454758E-002
2.100000000000000E+001	1	1	0	1.380042011317767E+005	1.559360162655357E+002	1.6942084E+000	2.890362445444062E+000	1.251989197304514E-001	0.000000000000000E+000	1.251989197304514E-001	1.286050846669409E-002
2.100000000000000E+001	1	1	0	1.380139871327970E+005	1.657220172858797E+002	1.7042166E+000	2.890359005369751E+000	1.330558797792593E-001	0.000000000000000E+000	1.330558797792593E-001	7.856960048807992E-003
2.100000000000000E+001	1	1	0	1.380207631335042E+005	1.724980179930571E+002	1.7142249E+000	2.890363451329823E+000	1.384961866654290E-001	0.000000000000000E+000	1.384961866654290E-001	5.440306886169645E-003
2.100000000000000E+001	1	1	0	1.380256211340108E+005	1.773560184997041E+002	1.7242332E+000	2.890379838751712E+000	1.423965940879451E-001	0.000000000000000E+000	1.423965940879451E-001	3.900407422516081E-003
2.100000000000000E+001	1	1	0	1.380291771343816E+005	1.809120188704692E+002	1.7342414E+000	2.890360178185553E+000	1.452516279394097E-001	0.000000000000000E+000	1.452516279394097E-001	2.855033851464589E-003
2.100000000000000E+001	1	1	0	1.380317931346546E+005	1.835280191435013E+002	1.7442496E+000	2.890355525398069E+000	1.473519531737433E-001	0.000000000000000E+000	1.473519531737433E-001	2.100325234333674E-003
2.100000000000000E+001	1	1	0	1.380338111348650E+005	1.855460193539038E+002	1.7542578E+000	2.890387308167015E+000	1.489721760059727E-001	0.000000000000000E+000	1.489721760059727E-001	1.620222832229402E-003
2.100000000000000E+001	1	1	0	1.380353671350274E+005	1.871020195162855E+002	1.7642661E+000	2.890398207147968E+000	1.502214704725477E-001	0.000000000000000E+000	1.502214704725477E-001	1.249294466574987E-003
2.100000000000000E+001	1	1	0	1.380366031351564E+005	1.883380196453072E+002	1.7743137E+000	2.890361121530867E+000	1.512138278945287E-001	0.000000000000000E+000	1.512138278945287E-001	9.923574219809638E-004
2.100000000000000E+001	1	1	0	1.380376091352613E+005	1.893440197501332E+002	1.7843220E+000	2.890345074594035E+000	1.520215188523134E-001	0.000000000000000E+000	1.520215188523134E-001	8.076909577846527E-004
2.100000000000000E+001	1	1	0	1.380384211353459E+005	1.901560198348016E+002	1.7943302E+000	2.890406855087640E+000	1.526734662442737E-001	0.000000000000000E+000	1.526734662442737E-001	6.519473919603559E-004
2.100000000000000E+001	1	1	0	1.380390991354166E+005	1.908340199054219E+002	1.8043779E+000	2.890323260497631E+000	1.532178105150329E-001	0.000000000000000E+000	1.532178105150329E-001	5.443442707591587E-004
2.100000000000000E+001	1	1	0	1.380396751354765E+005	1.914100199653767E+002	1.8143861E+000	2.890419438957273E+000	1.536802776734034E-001	0.000000000000000E+000	1.536802776734034E-001	4.624671583705478E-004
2.100000000000000E+001	1	1	0	1.380401671355283E+005	1.919020200171508E+002	1.8244731E+000	2.890333714691589E+000	1.540752899893125E-001	0.000000000000000E+000	1.540752899893125E-001	3.950123159090678E-004
2.100000000000000E+001	1	1	0	1.380405931355725E+005	1.923280200613663E+002	1.8344815E+000	2.890316180769732E+000	1.544173107728694E-001	0.000000000000000E+000	1.544173107728694E-001	3.420207835568322E-004
2.100000000000000E+001	1	1	0	1.380409671356115E+005	1.927020201003179E+002	1.8445290E+000	2.890294524946399E+000	1.547175802909004E-001	0.000000000000000E+000	1.547175802909004E-001	3.002695180310143E-004
2.100000000000000E+001	1	1	0	1.380412911356455E+005	1.930260201343335E+002	1.8545374E+000	2.890285522582756E+000	1.549777060152425E-001	0.000000000000000E+000	1.549777060152425E-001	2.601257243421343E-004
2.100000000000000E+001	1	1	0	1.380415891356766E+005	1.933240201654844E+002	1.8645849E+000	2.890341306179837E+000	1.552169620705976E-001	0.000000000000000E+000	1.552169620705976E-001	2.392560553550720E-004
2.100000000000000E+001	1	1	0	1.380418551357044E+005	1.935900201932527E+002	1.8746326E+000	2.890313972538346E+000	1.554305241808627E-001	0.000000000000000E+000	1.554305241808627E-001	2.135621102650960E-004
2.100000000000000E+001	1	1	0	1.380420971357292E+005	1.938320202180184E+002	1.8847196E+000	2.890374197213492E+000	1.556248215773371E-001	0.000000000000000E+000	1.556248215773371E-001	1.942973964744144E-004
2.100000000000000E+001	1	1	0	1.380423151357519E+005	1.940500202407129E+002	1.8947673E+000	2.890368165087351E+000	1.557998494455550E-001	0.000000000000000E+000	1.557998494455550E-001	1.750278682178921E-004
2.100000000000000E+001	1	1	0	1.380425171357731E+005	1.942520202619489E+002	1.9048150E+000	2.890352301733821E+000	1.559620303417577E-001	0.000000000000000E+000	1.559620303417577E-001	1.621808962027232E-004
2.100000000000000E+001	1	1	0	1.380427051357927E+005	1.944400202815887E+002	1.9149020E+000	2.890276726146270E+000	1.561129670310021E-001	0.000000000000000E+000	1.561129670310021E-001	1.509366892443763E-004
2.100000000000000E+001	1	1	0	1.380428791358108E+005	1.946140202996321E+002	1.9250284E+000	2.890243331957532E+000	1.562526621398662E-001	0.000000000000000E+000	1.562526621398662E-001	1.396951088640425E-004
2.100000000000000E+001	1	1	0	1.380430411358280E+005	1.947760203168727E+002	1.9351155E+000	2.890278208398167E+000	1.563827246730858E-001	0.000000000000000E+000	1.563827246730858E-001	1.300625332196553E-004
2.100000000000000E+001	1	1	0	1.380431911358433E+005	1.949260203321464E+002	1.9451238E+000	2.890358102856372E+000	1.565031562729677E-001	0.000000000000000E+000	1.565031562729677E-001	1.204315998819139E-004
2.100000000000000E+001	1	1	0	1.380433331358582E+005	1.950680203470401E+002	1.9551713E+000	2.890322644014018E+000	1.566171634558838E-001	0.000000000000000E+000	1.566171634558838E-001	1.140071829160055E-004
2.100000000000000E+001	1	1	0	1.380434671358722E+005	1.952020203610882E+002	1.9652585E+000	2.890335915152686E+000	1.567247481928932E-001	0.000000000000000E+000	1.567247481928932E-001	1.075847370094723E-004
2.100000000000000E+001	1	1	0	1.380435951358855E+005	1.953300203743856E+002	1.9753060E+000	2.890331549190495E+000	1.568275155475405E-001	0.000000000000000E+000	1.568275155475405E-001	1.027673546473185E-004
2.100000000000000E+001	1	1	0	1.380437151358982E+005	1.954500203870703E+002	1.9853144E+000	2.890255002636516E+000	1.569238573911456E-001	0.000000000000000E+000	1.569238573911456E-001	9.634184360504150E-005
2.100000000000000E+001	1	1	0	1.380438311359100E+005	1.955660203988664E+002	1.9954408E+000	2.890192395660827E+000	1.570169858222538E-001	0.000000000000000E+000	1.570169858222538E-001	9.312843110826281E-005
2.100000000000000E+001	1	1	0	1.380439431359218E+005	1.956780204107054E+002	2.0054884E+000	2.890276577812654E+000	1.571069055475130E-001	0.000000000000000E+000	1.571069055475130E-001	8.991972525914510E-005
2.100000000000000E+001	1	1	0	1.380440491359327E+005	1.957840204215609E+002	2.0156937E+000	2.890338574713742E+000	1.571920099698174E-001	0.000000000000000E+000	1.571920099698174E-001	8.510442230436536E-005
2.100000000000000E+001	1	1	0	1.380441511359438E+005	1.958860204326920E+002	2.0257807E+000	2.890367187836549E+000	1.572739037157430E-001	0.000000000000000E+000	1.572739037157430E-001	8.189374592569140E-005
2.100000000000000E+001	1	1	0	1.380442471359537E+005	1.959820204426069E+002	2.0357890E+000	2.890363335116533E+000	1.573509800793066E-001	0.000000000000000E+000	1.573509800793066E-001	7.707636356353760E-005
2.100000000000000E+001	1	1	0	1.380443411359636E+005	1.960760204524267E+002	2.0458760E+000	2.890448603096536E+000	1.574264529118274E-001	0.000000000000000E+000	1.574264529118274E-001	7.547283252080281E-005
2.100000000000000E+001	1	1	0	1.380444331359733E+005	1.961680204621516E+002	2.0560417E+000	2.890280547629663E+000	1.575003156447412E-001	0.000000000000000E+000	1.575003156447412E-001	7.386273291375903E-005
2.100000000000000E+001	1	1	0	1.380445191359818E+005	1.962540204706602E+002	2.0660894E+000	2.890366429090633E+000	1.575693632940452E-001	0.000000000000000E+000	1.575693632940452E-001	6.904764930407206E-005
2.100000000000000E+001	1	1	0	1.380446051359912E+005	1.963400204801001E+002	2.0762947E+000	2.890329731234304E+000	1.576384100674259E-001	0.000000000000000E+000	1.576384100674259E-001	6.904677338070339E-005
2.100000000000000E+001	1	1	0	1.380446871359996E+005	1.964220204884186E+002	2.0864606E+000	2.890081467172725E+000	1.577042397075230E-001	0.000000000000000E+000	1.577042397075230E-001	6.582964009708829E-005
2.100000000000000E+001	1	1	0	1.380447651360077E+005	1.965000204965472E+002	2.0965083E+000	2.890226973818889E+000	1.577668612984817E-001	0.000000000000000E+000	1.577668612984817E-001	6.262159095870124E-005
2.100000000000000E+001	1	1	0	1.380448431360158E+005	1.965780205046758E+002	2.1066742E+000	2.890272444516493E+000	1.578294838746390E-001	0.000000000000000E+000	1.578294838746390E-001	6.262257615725199E-005
2.100000000000000E+001	1	1	0	1.380449171360238E+005	1.966520205126144E+002	2.1168795E+000	2.890196522395313E+000	1.578888934761949E-001	0.000000000000000E+000	1.578888934761949E-001	5.940960155593024E-005
2.100000000000000E+001	1	1	0	1.380449871360306E+005	1.967220205194317E+002	2.1269269E+000	2.890263936712114E+000	1.579450930582153E-001	0.000000000000000E+000	1.579450930582153E-001	5.619958202044169E-005
2.100000000000000E+001	1	1	0	1.380450571360383E+005	1.967920205271803E+002	2.1370535E+000	2.890179450406919E+000	1.580012909981940E-001	0.000000000000000E+000	1.580012909981940E-001	5.619793997870551E-005
2.100000000000000E+001	1	1	0	1.380451231360449E+005	1.968580205338076E+002	2.1470616E+000	2.890202217612881E+000	1.580542780441709E-001	0.000000000000000E+000	1.580542780441709E-001	5.298704597685072E-005
2.100000000000000E+001	1	1	0	1.380451871360517E+005	1.969220205405727E+002	2.1571488E+000	2.890156075327923E+000	1.581056586020523E-001	0.000000000000000E+000	1.581056586020523E-001	5.138055788146125E-005
2.100000000000000E+001	1	1	0	1.380452491360581E+005	1.969840205470100E+002	2.1672359E+000	2.890259565703299E+000	1.581554352997410E-001	0.000000000000000E+000	1.581554352997410E-001	4.977669768863254E-005
2.100000000000000E+001	1	1	0	1.380453111360646E+005	1.970460205534473E+002	2.1775987E+000	2.890259573394220E+000	1.582052119975620E-001	0.000000000000000E+000	1.582052119975620E-001	4.977669782108731E-005
2.100000000000000E+001	1	1	0	1.380453691360708E+005	1.971040205596946E+002	2.1876464E+000	2.890256915693599E+000	1.582517772528861E-001	0.000000000000000E+000	1.582517772528861E-001	4.656525532404582E-005
2.100000000000000E+001	1	1	0	1.380454251360763E+005	1.971600205651484E+002	2.1978517E+000	2.890353960152836E+000	1.582967383188672E-001	0.000000000000000E+000	1.582967383188672E-001	4.496106598112319E-005
2.100000000000000E+001	1	1	0	1.380454791360823E+005	1.972140205712058E+002	2.2079780E+000	2.890275763445127E+000	1.583400924601820E-001	0.000000000000000E+000	1.583400924601820E-001	4.335414131482442E-005
2.100000000000000E+001	1	1	0	1.380455311360876E+005	1.972660205764696E+002	2.2180257E+000	2.890176443825883E+000	1.583818394574855E-001	0.000000000000000E+000	1.583818394574855E-001	4.174699730343289E-005
2.100000000000000E+001	1	1	0	1.380455811360925E+005	1.973160205814056E+002	2.2281127E+000	2.890179510899793E+000	1.584219808435441E-001	0.000000000000000E+000	1.584219808435441E-001	4.014138605859545E-005
2.100000000000000E+001	1	1	0	1.380456311360979E+005	1.973660205868073E+002	2.2385149E+000	2.890171597097158E+000	1.584621221200626E-001	0.000000000000000E+000	1.584621221200626E-001	4.014127651850383E-005
2.100000000000000E+001	1	1	0	1.380456791361030E+005	1.974140205918811E+002	2.2488778E+000	2.890396180196386E+000	1.585006607398722E-001	0.000000000000000E+000	1.585006607398722E-001	3.853861980968052E-005
2.100000000000000E+001	1	1	0	1.380457251361078E+005	1.974600205966271E+002	2.2591619E+000	2.890246290051599E+000	1.585375916684999E-001	0.000000000000000E+000	1.585375916684999E-001	3.693092862764994E-005
2.100000000000000E+001	1	1	0	1.380457691361122E+005	1.975040206010453E+002	2.2693279E+000	2.890243966146851E+000	1.585729168760777E-001	0.000000000000000E+000	1.585729168760777E-001	3.532520757781135E-005
2.100000000000000E+001	1	1	0	1.380458111361167E+005	1.975460206056014E+002	2.2794149E+000	2.890231999723530E+000	1.586066362530656E-001	0.000000000000000E+000	1.586066362530656E-001	3.371937698788113E-005
2.100000000000000E+001	1	1	0	1.380458531361213E+005	1.975880206101574E+002	2.2897382E+000	2.890147576849155E+000	1.586403546451198E-001	0.000000000000000E+000	1.586403546451198E-001	3.371839205423991E-005
2.100000000000000E+001	1	1	0	1.380458931361251E+005	1.976280206139199E+002	2.2999041E+000	2.890051462598892E+000	1.586724663310581E-001	0.000000000000000E+000	1.586724663310581E-001	3.211168593830533E-005
2.100000000000000E+001	1	1	0	1.380459331361298E+005	1.976680206186138E+002	2.3103459E+000	2.890366596555159E+000	1.587045815192329E-001	0.000000000000000E+000	1.587045815192329E-001	3.211518817477756E-005
2.100000000000000E+001	1	1	0	1.380459711361332E+005	1.977060206220485E+002	2.3205905E+000	2.890225174318449E+000	1.587350894543860E-001	0.000000000000000E+000	1.587350894543860E-001	3.050793515311347E-005
2.100000000000000E+001	1	1	0	1.380460091361376E+005	1.977440206264146E+002	2.3309534E+000	2.890152511308583E+000	1.587655966232883E-001	0.000000000000000E+000	1.587655966232883E-001	3.050716890229119E-005
2.100000000000000E+001	1	1	0	1.380460451361411E+005	1.977800206299871E+002	2.3410010E+000	2.890177307476596E+000	1.587944983992312E-001	0.000000000000000E+000	1.587944983992312E-001	2.890177594290839E-005
2.100000000000000E+001	1	1	0	1.380460811361447E+005	1.978160206335597E+002	2.3513246E+000	2.890210129764395E+000	1.588234005033970E-001	0.000000000000000E+000	1.588234005033970E-001	2.890210416581896E-005
2.100000000000000E+001	1	1	0	1.380461151361484E+005	1.978500206372701E+002	2.3614116E+000	2.890181787024848E+000	1.588506966676977E-001	0.000000000000000E+000	1.588506966676977E-001	2.729616430070665E-005
2.100000000000000E+001	1	1	0	1.380461491361521E+005	1.978840206409805E+002	2.3714197E+000	2.890158618351337E+000	1.588779926131831E-001	0.000000000000000E+000	1.588779926131831E-001	2.729594548543294E-005
2.100000000000000E+001	1	1	0	1.380461831361558E+005	1.979180206446908E+002	2.3817039E+000	2.890077485920185E+000	1.589052877924177E-001	0.000000000000000E+000	1.589052877924177E-001	2.729517923461066E-005
2.100000000000000E+001	1	1	0	1.380462171361591E+005	1.979520206479356E+002	2.3921061E+000	2.890054342804002E+000	1.589325827527046E-001	0.000000000000000E+000	1.589325827527046E-001	2.729496028688219E-005
2.100000000000000E+001	1	1	0	1.380462511361626E+005	1.979860206514131E+002	2.4023902E+000	2.890065907349862E+000	1.589598778223991E-001	0.000000000000000E+000	1.589598778223991E-001	2.729506969451904E-005
2.100000000000000E+001	1	1	0	1.380462851361660E+005	1.980200206548907E+002	2.4130287E+000	2.890181834865937E+000	1.589871739869648E-001	0.000000000000000E+000	1.589871739869648E-001	2.729616456561618E-005
2.100000000000000E+001	1	1	0	1.380463171361694E+005	1.980520206582733E+002	2.4230371E+000	2.890285365239355E+000	1.590128654151493E-001	0.000000000000000E+000	1.590128654151493E-001	2.569142818450928E-005
2.100000000000000E+001	1	1	0	1.380463511361731E+005	1.980860206619836E+002	2.4335968E+000	2.890089070256940E+000	1.590401607037915E-001	0.000000000000000E+000	1.590401607037915E-001	2.729528864224752E-005
2.100000000000000E+001	1	1	0	1.380463851361768E+005	1.981200206656940E+002	2.4442356E+000	2.890123851316449E+000	1.590674563209216E-001	0.000000000000000E+000	1.590674563209216E-001	2.729561713006761E-005
2.100000000000000E+001	1	1	0	1.380464191361803E+005	1.981540206691716E+002	2.4547560E+000	2.890193405178151E+000	1.590947525947624E-001	0.000000000000000E+000	1.590947525947624E-001	2.729627384079827E-005
2.100000000000000E+001	1	1	0	1.380464511361837E+005	1.981860206725542E+002	2.4648430E+000	2.890162251858585E+000	1.591204429286056E-001	0.000000000000000E+000	1.591204429286056E-001	2.569033384323120E-005
2.100000000000000E+001	1	1	0	1.380464851361869E+005	1.982200206757989E+002	2.4753637E+000	2.890158657934715E+000	1.591477388740911E-001	0.000000000000000E+000	1.591477388740911E-001	2.729594548543294E-005
2.100000000000000E+001	1	1	0	1.380465191361904E+005	1.982540206792764E+002	2.4858053E+000	2.890123843058658E+000	1.591750344909562E-001	0.000000000000000E+000	1.591750344909562E-001	2.729561686515808E-005
2.100000000000000E+001	1	1	0	1.380465531361941E+005	1.982880206829868E+002	2.4961681E+000	2.890112266979693E+000	1.592023299986786E-001	0.000000000000000E+000	1.592023299986786E-001	2.729550772243076E-005
2.100000000000000E+001	1	1	0	1.380465871361978E+005	1.983220206866972E+002	2.5063341E+000	2.890065901583429E+000	1.592296250685056E-001	0.000000000000000E+000	1.592296250685056E-001	2.729506982697381E-005
2.100000000000000E+001	1	1	0	1.380466211362013E+005	1.983560206901748E+002	2.5165393E+000	2.890228144164036E+000	1.592569216704369E-001	0.000000000000000E+000	1.592569216704369E-001	2.729660193125407E-005
2.100000000000000E+001	1	1	0	1.380466571362049E+005	1.983920206937473E+002	2.5272567E+000	2.890177294231121E+000	1.592858234462473E-001	0.000000000000000E+000	1.592858234462473E-001	2.890177581045363E-005
2.100000000000000E+001	1	1	0	1.380466931362087E+005	1.984280206975527E+002	2.5376196E+000	2.890078782185138E+000	1.593147242371241E-001	0.000000000000000E+000	1.593147242371241E-001	2.890079087681241E-005
2.100000000000000E+001	1	1	0	1.380467291362127E+005	1.984640207015909E+002	2.5479825E+000	2.890352348782335E+000	1.593436277638541E-001	0.000000000000000E+000	1.593436277638541E-001	2.890352673000760E-005
2.100000000000000E+001	1	1	0	1.380467651362163E+005	1.985000207051635E+002	2.5581877E+000	2.890319590372294E+000	1.593725309626261E-001	0.000000000000000E+000	1.593725309626261E-001	2.890319877200657E-005
2.100000000000000E+001	1	1	0	1.380468011362199E+005	1.985360207087360E+002	2.5683143E+000	2.890253919305745E+000	1.594014335046874E-001	0.000000000000000E+000	1.594014335046874E-001	2.890254206127591E-005
2.100000000000000E+001	1	1	0	1.380468371362239E+005	1.985720207127742E+002	2.5783224E+000	2.890505598929600E+000	1.594303385639191E-001	0.000000000000000E+000	1.594303385639191E-001	2.890505923165215E-005
2.100000000000000E+001	1	1	0	1.380468751362276E+005	1.986100207164418E+002	2.5886459E+000	2.890204401646963E+000	1.594608462799920E-001	0.000000000000000E+000	1.594608462799920E-001	3.050771607293023E-005
2.100000000000000E+001	1	1	0	1.380469131362317E+005	1.986480207205750E+002	2.5989299E+000	2.890183648912260E+000	1.594913537773821E-001	0.000000000000000E+000	1.594913537773821E-001	3.050749739011129E-005
2.100000000000000E+001	1	1	0	1.380469511362358E+005	1.986860207247082E+002	2.6092141E+000	2.890318355394800E+000	1.595218626966741E-001	0.000000000000000E+000	1.595218626966741E-001	3.050891929202609E-005
2.100000000000000E+001	1	1	0	1.380469891362395E+005	1.987240207283758E+002	2.6192617E+000	2.890183659232583E+000	1.595523701937993E-001	0.000000000000000E+000	1.595523701937993E-001	3.050749712520176E-005
2.100000000000000E+001	1	1	0	1.380470291362440E+005	1.987640207328368E+002	2.6297033E+000	2.890277945519626E+000	1.595844843967756E-001	0.000000000000000E+000	1.595844843967756E-001	3.211420297622681E-005
2.100000000000000E+001	1	1	0	1.380470671362476E+005	1.988020207365043E+002	2.6397510E+000	2.890162916818203E+000	1.596149916749530E-001	0.000000000000000E+000	1.596149916749530E-001	3.050727817747328E-005
2.100000000000000E+001	1	1	0	1.380471071362521E+005	1.988420207409654E+002	2.6501927E+000	2.890140044228853E+000	1.596471043456925E-001	0.000000000000000E+000	1.596471043456925E-001	3.211267073949178E-005
2.100000000000000E+001	1	1	0	1.380471471362561E+005	1.988820207449608E+002	2.6606343E+000	2.890238592421553E+000	1.596792181110382E-001	0.000000000000000E+000	1.596792181110382E-001	3.211376534567939E-005
2.100000000000000E+001	1	1	0	1.380471871362603E+005	1.989220207491890E+002	2.6709185E+000	2.890218882225600E+000	1.597113316575686E-001	0.000000000000000E+000	1.597113316575686E-001	3.211354653040568E-005
2.100000000000000E+001	1	1	0	1.380472271362646E+005	1.989620207534172E+002	2.6812813E+000	2.890149919658885E+000	1.597434444378482E-001	0.000000000000000E+000	1.597434444378482E-001	3.211278027958340E-005
