cycle number	ox/red	control changes	Ns changes	time/s	step time/s	Ecell/V	<I>/mA	Capacity/mA.h	Q discharge/mA.h	Q charge/mA.h	dq/mA.h	Efficiency/%	
0.000000000000000E+000	0	0	0	1.170620812660642E+006	1.170620812660642E+006	1.9610173E+000	-2.943948425642456E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-1.180850562784407E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.170622332660824E+006	1.170622332660824E+006	1.9510100E+000	-2.944035020547988E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-1.243037157588535E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.170623932661016E+006	1.170623932661016E+006	1.9410027E+000	-2.943677430727938E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-1.308301236894396E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.170625656661220E+006	1.170625656661220E+006	1.9309561E+000	-2.943910122014674E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-1.409806014431847E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.170627466661438E+006	1.170627466661438E+006	1.9209489E+000	-2.943828392123285E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-1.480091675784853E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.170629366661664E+006	1.170629366661664E+006	1.9109021E+000	-2.944179614246510E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-1.553872758812374E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.170631388661905E+006	1.170631388661905E+006	1.9008949E+000	-2.943762993979013E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-1.653413745429781E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.170633502662159E+006	1.170633502662159E+006	1.8908877E+000	-2.943850655477085E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-1.728694730997086E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.170635742662426E+006	1.170635742662426E+006	1.8808410E+000	-2.944120532338615E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-1.831897438897027E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.170638104662705E+006	1.170638104662705E+006	1.8708338E+000	-2.943825302188274E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-1.931476718187332E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.170640584663000E+006	1.170640584663000E+006	1.8608265E+000	-2.944349231263155E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-2.028329711490207E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.170643174663309E+006	1.170643174663309E+006	1.8508192E+000	-2.944143723673222E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-2.118148098389308E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.170645906663634E+006	1.170645906663634E+006	1.8408120E+000	-2.944135959836674E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-2.234272332986196E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.170648784663979E+006	1.170648784663979E+006	1.8308047E+000	-2.944004272977358E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-2.353568142652512E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.170651814664338E+006	1.170651814664338E+006	1.8207581E+000	-2.944248249735878E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-2.478075903654098E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.170654986664720E+006	1.170654986664720E+006	1.8107508E+000	-2.944141265696986E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-2.594115894370609E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.170658338665117E+006	1.170658338665117E+006	1.8007042E+000	-2.944386325538955E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-2.741551147566901E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.170661832665533E+006	1.170661832665533E+006	1.7906970E+000	-2.944361374013349E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-2.857666629552841E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.170665550665978E+006	1.170665550665978E+006	1.7806897E+000	-2.944013589472627E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-3.040512177017000E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.170669426666439E+006	1.170669426666439E+006	1.7706825E+000	-2.944200913393594E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-3.169923359817929E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.170673504666927E+006	1.170673504666927E+006	1.7606752E+000	-2.944134101109573E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-3.335050084193547E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.170677768667435E+006	1.170677768667435E+006	1.7506679E+000	-2.944034998182588E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-3.487046313285828E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.170682306667976E+006	1.170682306667976E+006	1.7406607E+000	-2.943838064680825E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-3.710871869325638E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.170687104668546E+006	1.170687104668546E+006	1.7306534E+000	-2.944009753594585E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-3.923711243602964E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.170692190669153E+006	1.170692190669153E+006	1.7206461E+000	-2.944164558396274E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-4.159450758165784E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.170697570669793E+006	1.170697570669793E+006	1.7106389E+000	-2.943997175759435E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-4.399640746911367E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.170703342670482E+006	1.170703342670482E+006	1.7006316E+000	-2.944218589909287E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-4.720564369360606E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.170709442671210E+006	1.170709442671210E+006	1.6905850E+000	-2.944156368096250E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-4.988709996806251E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.170716076671999E+006	1.170716076671999E+006	1.6805778E+000	-2.944058876803421E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-5.425246920188267E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.170723202672850E+006	1.170723202672850E+006	1.6705705E+000	-2.944151954253181E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-5.827785925732719E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.170730912673768E+006	1.170730912673768E+006	1.6605632E+000	-2.944125769898310E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-6.305336774057812E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.170739334674772E+006	1.170739334674772E+006	1.6505560E+000	-2.944034692984806E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-6.887406427992715E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.170748574675873E+006	1.170748574675873E+006	1.6405094E+000	-2.944348584073709E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-7.557162266307407E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.170758574677065E+006	1.170758574677065E+006	1.6308961E+000	-2.944199700331724E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-8.178333475854662E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.170768574678257E+006	1.170768574678257E+006	1.6221889E+000	-2.944100445735401E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-8.178057768609789E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.170778574679449E+006	1.170778574679449E+006	1.6141911E+000	-2.943973620417878E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-8.177705476019117E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.170788574680641E+006	1.170788574680641E+006	1.6070600E+000	-2.944016945836908E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-8.177825824419657E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.170798574681833E+006	1.170798574681833E+006	1.6005198E+000	-2.943982285501685E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-8.177729545699226E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.170808574683025E+006	1.170808574683025E+006	1.5946493E+000	-2.944222544643575E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-8.178396932284037E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.170818574684218E+006	1.170818574684218E+006	1.5891730E+000	-2.944169372538403E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-8.178249231974284E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.170828574685410E+006	1.170828574685410E+006	1.5842087E+000	-2.944120139107688E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-8.178112472428216E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.170838574686602E+006	1.170838574686602E+006	1.5795990E+000	-2.944054363244252E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-8.177929761674669E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.170848574687794E+006	1.170848574687794E+006	1.5753834E+000	-2.943921236047597E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-8.177559963862102E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.170858574688986E+006	1.170858574688986E+006	1.5714829E+000	-2.943810165427904E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-8.177251434326172E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.170868574690178E+006	1.170868574690178E+006	1.5680553E+000	-2.943863337533076E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-8.177399134635926E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.170878574691370E+006	1.170878574691370E+006	1.5645882E+000	-2.943862943665631E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-8.177398040559557E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.170888574692562E+006	1.170888574692562E+006	1.5613180E+000	-2.943944080359450E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-8.177623420291477E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.170898574693754E+006	1.170898574693754E+006	1.5583632E+000	-2.944114624963448E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-8.178097155359057E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.170908574694946E+006	1.170908574694946E+006	1.5558417E+000	-2.944157950382477E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-8.178217503759597E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.170918574696139E+006	1.170918574696139E+006	1.5534383E+000	-2.943994101525056E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-8.177762367990282E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.170928574697331E+006	1.170928574697331E+006	1.5509956E+000	-2.943884606375145E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-8.177458214759827E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.170938574698523E+006	1.170938574698523E+006	1.5489863E+000	-2.944016551969462E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-8.177824730343289E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.170948574699715E+006	1.170948574699715E+006	1.5469769E+000	-2.943998434066959E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-8.177774402830336E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.170958574700907E+006	1.170958574700907E+006	1.5450858E+000	-2.944042547220880E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-8.177896939383613E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.170968574702099E+006	1.170968574702099E+006	1.5435886E+000	-2.943967318538747E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-8.177687970797221E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.170978574703291E+006	1.170978574703291E+006	1.5422097E+000	-2.943975589755107E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-8.177710946400960E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.170988574704483E+006	1.170988574704483E+006	1.5407519E+000	-2.943990162850599E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-8.177751427226596E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.170998574705675E+006	1.170998574705675E+006	1.5395700E+000	-2.943862549798185E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-8.177396946483188E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.171008574706867E+006	1.171008574706867E+006	1.5385456E+000	-2.943847188967801E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-8.177354277504815E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.171018574708059E+006	1.171018574708059E+006	1.5375607E+000	-2.943946443564124E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-8.177629984749688E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.171028574709252E+006	1.171028574709252E+006	1.5366939E+000	-2.943885787977482E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-8.177461496988932E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.171038574710444E+006	1.171038574710444E+006	1.5361818E+000	-2.944010643957777E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-8.177808319197761E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.171048574711636E+006	1.171048574711636E+006	1.5353938E+000	-2.944044910425555E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-8.177903503841824E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.171058574712828E+006	1.171058574712828E+006	1.5349211E+000	-2.944105959879642E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-8.178073085678948E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.171068574714020E+006	1.171068574714020E+006	1.5344088E+000	-2.944140620214865E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-8.178169364399380E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.171078574715212E+006	1.171078574715212E+006	1.5339360E+000	-2.944022459981148E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-8.177841141488816E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.171088574716404E+006	1.171088574716404E+006	1.5335420E+000	-2.944088235844584E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-8.178023852242364E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.171098574717596E+006	1.171098574717596E+006	1.5332268E+000	-2.944157950382477E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-8.178217503759597E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.171108574718788E+006	1.171108574718788E+006	1.5327935E+000	-2.944087841977138E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-8.178022758165996E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.171118574719980E+006	1.171118574719980E+006	1.5325177E+000	-2.943758962659960E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-8.177109204398262E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.171128574721172E+006	1.171128574721172E+006	1.5321237E+000	-2.943832222004864E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-8.177312702602810E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.171138574722365E+006	1.171138574722365E+006	1.5319268E+000	-2.944073662749092E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-8.177983371416728E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.171148574723557E+006	1.171148574723557E+006	1.5316904E+000	-2.944044516558109E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-8.177902409765456E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.171158574724749E+006	1.171158574724749E+006	1.5313752E+000	-2.944059089653601E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-8.177942890591092E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.171168574725941E+006	1.171168574725941E+006	1.5311781E+000	-2.944045698160446E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-8.177905691994561E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.171178574727133E+006	1.171178574727133E+006	1.5310205E+000	-2.944086660374801E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-8.178019475936890E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.171188574728325E+006	1.171188574728325E+006	1.5308236E+000	-2.944151648503345E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-8.178199998537699E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.171198574729517E+006	1.171198574729517E+006	1.5306265E+000	-2.944096900928390E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-8.178047921922472E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.171208574730709E+006	1.171208574730709E+006	1.5305084E+000	-2.943897210133408E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-8.177493225203620E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.171218574731901E+006	1.171218574731901E+006	1.5305084E+000	-2.944128804191493E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-8.178136542108323E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.171228574733093E+006	1.171228574733093E+006	1.5302325E+000	-2.944059877388492E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-8.177945078743829E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.171238574734285E+006	1.171238574734285E+006	1.5301538E+000	-2.943994889259948E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-8.177764556143019E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.171248574735478E+006	1.171248574735478E+006	1.5299962E+000	-2.943993313790165E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-8.177760179837544E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.171258574736670E+006	1.171258574736670E+006	1.5298780E+000	-2.944177249887318E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-8.178271113501654E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.171268574737862E+006	1.171268574737862E+006	1.5297598E+000	-2.944068936339743E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-8.177970242500305E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.171278574739054E+006	1.171278574739054E+006	1.5296022E+000	-2.944048061365120E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-8.177912256452772E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.171288574740246E+006	1.171288574740246E+006	1.5295628E+000	-2.944029155727725E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-8.177859740787082E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.171298574741438E+006	1.171298574741438E+006	1.5295234E+000	-2.944168584803512E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-8.178247043821547E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.171308574742630E+006	1.171308574742630E+006	1.5293658E+000	-2.943914934168466E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-8.177542458640204E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.171318574743822E+006	1.171318574743822E+006	1.5292870E+000	-2.943845613498018E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-8.177349901199340E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.171328574745014E+006	1.171328574745014E+006	1.5292476E+000	-2.943922811517380E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-8.177564340167575E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.171338574746206E+006	1.171338574746206E+006	1.5291294E+000	-2.943942898757113E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-8.177620138062372E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.171348574747399E+006	1.171348574747399E+006	1.5290900E+000	-2.943996464729731E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-8.177768932448493E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.171358574748591E+006	1.171358574748591E+006	1.5290112E+000	-2.944082327832898E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-8.178007441096835E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.171368574749783E+006	1.171368574749783E+006	1.5289325E+000	-2.944113443361110E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-8.178093873129951E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.171378574750975E+006	1.171378574750975E+006	1.5287749E+000	-2.944095719326053E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-8.178044639693366E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.171388574752167E+006	1.171388574752167E+006	1.5287354E+000	-2.943907450686997E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-8.177521671189202E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.171398574753359E+006	1.171398574753359E+006	1.5286961E+000	-2.944136287672963E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-8.178157329559327E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.171408574754551E+006	1.171408574754551E+006	1.5286173E+000	-2.944123290047254E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-8.178121225039164E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.171418574755743E+006	1.171418574755743E+006	1.5285385E+000	-2.944042153353434E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-8.177895845307245E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.171428574756935E+006	1.171428574756935E+006	1.5284597E+000	-2.944146134359105E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-8.178184681468540E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.171438574758127E+006	1.171438574758127E+006	1.5284202E+000	-2.944054363244252E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-8.177929761674669E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.171448574759319E+006	1.171448574759319E+006	1.5284597E+000	-2.944010643957777E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-8.177808319197761E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.171458574760512E+006	1.171458574760512E+006	1.5283414E+000	-2.944128016456602E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-8.178134353955587E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.171468574761704E+006	1.171468574761704E+006	1.5283021E+000	-2.944135893805516E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-8.178156235482957E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.171478574762896E+006	1.171478574762896E+006	1.5282626E+000	-2.944107535349424E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-8.178077461984423E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.171488574764088E+006	1.171488574764088E+006	1.5282626E+000	-2.944136681540408E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-8.178158423635695E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.171498574765280E+006	1.171498574765280E+006	1.5282233E+000	-2.944074844351429E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-8.177986653645833E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.171508574766472E+006	1.171508574766472E+006	1.5280657E+000	-2.944115412698339E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-8.178099343511793E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.171518574767664E+006	1.171518574767664E+006	1.5279869E+000	-2.944031125064954E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-8.177865211168925E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.171528574768856E+006	1.171528574768856E+006	1.5279474E+000	-2.944008674620548E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-8.177802848815918E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.171538574770048E+006	1.171538574770048E+006	1.5280262E+000	-2.944137863142745E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-8.178161705864800E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.171548574771240E+006	1.171548574771240E+006	1.5278686E+000	-2.944211910222541E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-8.178367392222087E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.171558574772432E+006	1.171558574772432E+006	1.5278686E+000	-2.944232785197164E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-8.178425378269619E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.171568574773625E+006	1.171568574773625E+006	1.5277505E+000	-2.944241450280970E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-8.178449447949727E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.171578574774817E+006	1.171578574774817E+006	1.5277898E+000	-2.944103202807521E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-8.178065427144369E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.171588574776009E+006	1.171588574776009E+006	1.5276717E+000	-2.943938960082655E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-8.177609197298686E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.171598574777201E+006	1.171598574777201E+006	1.5276717E+000	-2.944184733368786E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-8.178291900952657E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.171608574778393E+006	1.171608574778393E+006	1.5276322E+000	-2.944152436238237E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-8.178202186690436E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.171618574779585E+006	1.171618574779585E+006	1.5275929E+000	-2.944101627337739E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-8.178061050838894E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.171628574780777E+006	1.171628574780777E+006	1.5275929E+000	-2.944043334955772E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-8.177899127536350E-004	0.0000000E+000
0.000000000000000E+000	0	0	0	1.171638574781969E+006	1.171638574781969E+006	1.5275141E+000	-2.944205214475963E-001	0.000000000000000E+000	0.000000000000000E+000	0.000000000000000E+000	-8.178348792923821E-004	0.0000000E+000
